Timestamp,Tool,Operation,State,Number_of_Devices,Device_Names,Execution_Time,CPU_Usage,Memory_Usage_MB,Memory_Usage_Percent,Network_Bytes_Sent,Network_Bytes_Received,Disk_IO_Bytes,Throughput
2024-11-05 02:23:55,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",18.93,7.03,12.17,0.31,191098,252595,21909504,10095.42
2024-11-05 02:24:34,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.49,6.27,12.22,0.32,184991,240999,1355776,11216.82
2024-11-05 02:25:15,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.89,5.85,12.23,0.32,185092,255145,11202560,10347.16
2024-11-05 02:25:55,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.92,6.88,12.23,0.32,201596,249847,21110784,11248.14
2024-11-05 02:26:34,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.77,5.90,12.23,0.32,202485,251358,2928640,12071.22
2024-11-05 02:27:14,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.33,6.05,12.23,0.32,200104,269877,2334720,11547.52
2024-11-05 02:27:54,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.24,7.23,12.23,0.32,188859,246634,13959168,10956.97
2024-11-05 02:28:35,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.57,6.89,12.24,0.32,187808,245453,2277376,11334.03
2024-11-05 02:29:15,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.81,5.65,12.24,0.32,184044,255515,1540096,10950.37
2024-11-05 02:29:56,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.22,6.48,12.24,0.32,186174,244346,1867776,10810.11
2024-11-05 02:30:36,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.07,5.63,12.24,0.32,184639,240839,1286144,10816.01
2024-11-05 02:31:17,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.25,5.90,12.24,0.32,187645,258516,1228800,10879.13
2024-11-05 02:32:01,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",19.10,5.66,12.24,0.32,187214,244069,1495040,9801.13
2024-11-05 02:32:43,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",19.53,5.59,12.24,0.32,189461,246521,5840896,9703.45
2024-11-05 02:33:25,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",18.24,7.88,12.24,0.32,187126,244249,819200,10259.19
2024-11-05 02:34:06,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.36,6.33,12.24,0.32,194294,250316,1953792,11189.30
2024-11-05 02:34:46,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.38,8.41,12.24,0.32,207928,259812,22601728,11964.53
2024-11-05 02:35:28,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.97,6.48,12.24,0.32,212467,263170,1196032,11820.82
2024-11-05 02:36:08,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.82,6.85,12.26,0.32,205688,254783,22388736,12228.91
2024-11-05 02:36:49,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",18.51,6.31,12.26,0.32,190878,247509,1093632,10312.98
2024-11-05 02:37:28,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.42,5.55,12.26,0.32,183571,240056,4280320,11181.06
2024-11-05 02:38:06,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.33,5.39,12.26,0.32,184388,241159,741376,11291.47
2024-11-05 02:38:46,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.92,5.71,12.26,0.32,185286,241394,20578304,10952.77
2024-11-05 02:39:25,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.59,5.50,12.26,0.32,184015,240381,589824,11091.19
2024-11-05 02:40:04,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.25,5.89,12.26,0.32,183711,240228,1105920,11302.53
2024-11-05 02:40:45,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.78,5.77,12.26,0.32,185687,241651,1409024,11063.85
2024-11-05 02:41:24,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.41,5.65,12.26,0.32,186894,243857,1327104,11392.26
2024-11-05 02:42:03,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.31,5.86,12.26,0.32,192915,247424,2113536,11828.65
2024-11-05 02:42:42,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.62,5.85,12.27,0.32,208446,260890,10252288,11832.09
2024-11-05 02:43:22,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.80,5.94,12.27,0.32,207330,255663,970752,12337.57
2024-11-05 02:44:02,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.85,8.88,12.27,0.32,200740,250202,2510848,11914.36
2024-11-05 02:44:41,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.37,6.16,12.27,0.32,187380,242907,1425408,11448.62
2024-11-05 02:45:20,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.23,5.51,12.27,0.32,185845,255493,475136,11453.82
2024-11-05 02:45:59,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.38,6.42,12.27,0.32,184593,240071,561152,11266.04
2024-11-05 02:46:38,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.30,5.80,12.27,0.32,186095,242206,11038720,11413.77
2024-11-05 02:47:19,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",18.27,5.14,12.27,0.32,185120,254121,28090368,10132.54
2024-11-05 02:47:58,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.59,6.44,12.27,0.32,186957,242445,1527808,11270.90
2024-11-05 02:48:37,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.02,6.96,12.27,0.32,186184,244501,14970880,10937.66
2024-11-05 02:49:17,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.53,5.81,12.27,0.32,184778,257213,462848,11176.26
2024-11-05 02:49:57,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.56,6.26,12.27,0.32,201847,250599,1851392,12187.47
2024-11-05 02:50:39,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",18.06,6.41,12.27,0.32,208537,256427,2048000,11546.53
2024-11-05 02:51:20,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",18.37,5.41,12.27,0.32,205167,273421,6197248,11166.91
2024-11-05 02:52:01,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.96,6.90,12.27,0.32,201674,251695,3739648,11230.02
2024-11-05 02:52:40,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.81,6.08,12.27,0.32,187287,245148,8421376,11144.17
2024-11-05 02:53:20,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.09,5.74,12.27,0.32,183587,254603,1298432,10740.48
2024-11-05 02:53:59,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.63,7.06,12.27,0.32,184244,241104,5447680,11078.00
2024-11-05 02:54:39,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.73,6.18,12.27,0.32,184560,240855,884736,11034.57
2024-11-05 02:55:21,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",18.61,5.47,12.27,0.32,187791,257680,471040,10091.27
2024-11-05 02:56:02,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.48,6.24,12.27,0.32,185146,242329,651264,11237.94
2024-11-05 02:56:41,Salt,apply,one_change,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.80,5.73,12.27,0.32,185511,242548,1372160,11041.27
