Timestamp,Tool,Operation,State,Number_of_Devices,Device_Names,Execution_Time,CPU_Usage,Memory_Usage_MB,Memory_Usage_Percent,Network_Bytes_Sent,Network_Bytes_Received,Disk_IO_Bytes,Throughput
2024-11-02 03:22:53,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",51.11,9.54,12.52,0.32,875999,1207501,42651648,17138.91
2024-11-02 03:23:58,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",29.25,16.05,12.66,0.33,891552,1213556,58798080,30478.06
2024-11-02 03:24:57,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",23.19,17.03,12.71,0.33,836945,1155754,10997760,36089.21
2024-11-02 03:25:58,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",21.71,21.37,12.73,0.33,903165,1220272,70467584,41605.43
2024-11-02 03:26:49,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",24.66,17.88,12.77,0.33,853146,1158491,23121920,34596.48
2024-11-02 03:27:44,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",22.20,18.32,12.81,0.33,837944,1152466,16343040,37737.75
2024-11-02 03:29:03,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",31.13,15.17,12.84,0.33,867531,1197831,7618560,27867.82
2024-11-02 03:30:11,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",31.25,14.19,12.85,0.33,864016,1188621,5431296,27652.69
2024-11-02 03:31:04,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",24.72,16.61,12.82,0.33,828583,1151691,4251648,33516.12
2024-11-02 03:31:57,Salt,remove,remove_four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",22.25,19.01,12.84,0.33,839444,1153302,2592768,37719.60
