Timestamp,Tool,Operation,State,Number_of_Devices,Device_Names,Execution_Time,CPU_Usage,Memory_Usage_MB,Memory_Usage_Percent,Network_Bytes_Sent,Network_Bytes_Received,Disk_IO_Bytes,Throughput
2024-11-02 03:21:59,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",21.53,22.88,12.32,0.32,773850,1030894,68714496,35937.93
2024-11-02 03:23:26,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",29.73,12.95,12.64,0.33,880009,1200335,43429888,29595.07
2024-11-02 03:24:30,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",29.23,17.79,12.69,0.33,906663,1207811,47702016,31014.82
2024-11-02 03:25:33,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",33.45,12.32,12.72,0.33,874425,1187147,63574016,26144.98
2024-11-02 03:26:22,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",20.94,19.47,12.75,0.33,859943,1160387,12754944,41076.02
2024-11-02 03:27:19,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",26.44,17.16,12.79,0.33,888138,1178878,40972288,33592.44
2024-11-02 03:28:29,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",41.69,14.02,12.83,0.33,959840,1265494,52084736,23024.49
2024-11-02 03:29:37,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",31.32,13.17,12.85,0.33,873793,1198215,3649536,27902.10
2024-11-02 03:30:36,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",21.27,20.08,12.81,0.33,854963,1159851,20197376,40193.80
2024-11-02 03:31:32,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",25.50,16.25,12.82,0.33,868713,1187583,4976640,34065.02
2024-11-02 03:32:30,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",29.45,18.96,12.83,0.33,921395,1230695,31682560,31290.74
2024-11-02 03:33:32,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",31.84,13.80,12.86,0.33,877559,1196819,35459072,27561.36
2024-11-02 03:34:25,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",24.60,18.67,12.88,0.33,853655,1160677,26673152,34698.15
2024-11-02 03:35:30,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",30.80,17.52,12.91,0.33,937061,1258678,69640192,30423.19
2024-11-02 03:36:24,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",24.82,20.31,12.91,0.33,853916,1170915,63344640,34398.80
2024-11-02 03:37:28,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",24.73,19.08,12.94,0.33,852976,1176508,5640192,34493.17
2024-11-02 03:38:21,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",21.44,19.67,12.87,0.33,851693,1155608,7942144,39724.65
2024-11-02 03:39:32,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",35.43,12.99,12.88,0.33,877773,1196869,13189120,24778.05
2024-11-02 03:40:46,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",42.33,13.60,9.70,0.25,935117,1243765,47124480,22090.83
2024-11-02 03:41:45,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",23.86,18.15,9.72,0.25,868834,1177887,11628544,36420.86
2024-11-02 03:42:59,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",31.80,14.51,9.70,0.25,904322,1215463,23527424,28435.84
2024-11-02 03:43:51,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",24.57,16.84,9.71,0.25,871551,1191567,13066240,35469.11
2024-11-02 03:44:59,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",35.98,13.03,9.72,0.25,901799,1218205,16953344,25063.28
2024-11-02 03:45:49,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",22.05,22.82,9.75,0.25,857619,1172063,9039872,38892.26
2024-11-02 03:46:39,Salt,apply,four_changes,30,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,cisco5-65002,cisco7-65003,cisco7-65001,cisco7-65002,cisco8-65002,cisco6-65002,arista9-65001,arista11-65002,arista1-65003,arista10-65001,arista9-65002,arista2-65003,arista11-65001,arista10-65002,arista3-65003,arista4-65003,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001,juniper3-65002,juniper6-65003,juniper3-65001,juniper2-65002,juniper8-65001,juniper4-65001",21.45,21.21,9.77,0.25,852214,1144898,17747968,39730.82
