Timestamp,Tool,Operation,State,Number_of_Devices,Device_Names,Execution_Time,CPU_Usage,Memory_Usage_MB,Memory_Usage_Percent,Network_Bytes_Sent,Network_Bytes_Received,Disk_IO_Bytes,Throughput
2024-11-04 20:49:38,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",15.09,41.64,12.09,0.31,106248,212365,1015808,7039.66
2024-11-04 20:50:18,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",17.39,35.97,12.17,0.31,104620,212390,1032192,6015.26
2024-11-04 20:50:53,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",14.83,38.90,12.18,0.31,109288,230046,2281472,7367.41
2024-11-04 20:51:31,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",14.84,39.43,12.18,0.31,110222,219980,2433024,7425.28
2024-11-04 20:52:07,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",14.99,42.40,12.19,0.31,107376,220203,3231744,7161.10
2024-11-04 20:52:46,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",14.82,42.47,12.19,0.31,107170,229046,843776,7232.82
2024-11-04 20:53:21,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",14.36,40.07,12.19,0.31,106408,214060,860160,7408.49
2024-11-04 20:53:57,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",14.61,39.20,12.20,0.31,105760,212574,798720,7240.05
2024-11-04 20:54:35,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",16.12,36.03,12.21,0.32,105551,213157,1847296,6547.54
2024-11-04 20:55:11,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",15.31,38.60,12.21,0.32,108244,213979,978944,7068.23
2024-11-04 20:56:01,Ansible,apply,four_changes,6,"cisco5-65001,cisco4-65002,arista9-65001,arista11-65002,juniper1-65001,juniper1-65002",27.65,24.83,12.21,0.32,109566,221702,2547712,3962.66
