Timestamp,Tool,Operation,State,Number_of_Devices,Device_Names,Execution_Time,CPU_Usage,Memory_Usage_MB,Memory_Usage_Percent,Network_Bytes_Sent,Network_Bytes_Received,Disk_IO_Bytes,Throughput
2024-11-03 09:15:02,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.76,66.07,12.38,0.32,245280,481486,3633152,10778.42
2024-11-03 09:15:57,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.54,65.10,12.38,0.32,226023,455271,1978368,10492.76
2024-11-03 09:17:08,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",32.92,44.85,12.39,0.32,232984,480712,6352896,7077.51
2024-11-03 09:18:07,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",24.11,55.49,12.39,0.32,211098,447387,2883584,8754.37
2024-11-03 09:18:55,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",20.91,62.67,12.39,0.32,209376,438433,3112960,10010.98
2024-11-03 09:19:48,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.42,63.63,12.40,0.32,211194,447521,5820416,9861.14
2024-11-03 09:20:35,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.08,63.08,12.41,0.32,207029,447155,6258688,9822.93
2024-11-03 09:21:38,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",28.24,50.56,12.43,0.32,248591,484898,937984,8801.37
2024-11-03 09:22:33,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",25.21,57.76,12.44,0.32,228553,473859,3067904,9064.45
2024-11-03 09:23:21,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.31,64.10,12.44,0.32,218508,449681,1036288,10252.44
2024-11-03 09:24:18,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",24.93,55.92,12.44,0.32,224177,461688,4132864,8991.81
2024-11-03 09:25:21,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",34.37,38.53,12.45,0.32,214261,451447,4288512,6233.37
2024-11-03 09:26:19,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",28.57,48.97,12.46,0.32,219173,457077,2719744,7670.70
2024-11-03 09:27:10,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",24.51,55.17,12.46,0.32,223889,475942,6995968,9135.26
2024-11-03 09:28:04,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",20.90,64.57,12.46,0.32,209776,447150,3518464,10035.01
2024-11-03 09:29:05,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",27.40,50.12,12.47,0.32,229737,481541,2846720,8383.27
2024-11-03 09:30:05,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",28.94,52.07,12.47,0.32,241311,486002,5844992,8339.62
2024-11-03 09:30:55,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.97,65.33,12.47,0.32,215017,455380,5214208,9785.30
2024-11-03 09:31:46,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",23.59,62.27,12.47,0.32,221029,474868,5828608,9367.78
2024-11-03 09:32:38,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.65,66.01,12.48,0.32,218742,468146,5464064,9656.71
2024-11-03 09:33:29,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",24.78,56.03,12.48,0.32,218356,454922,3686400,8811.02
2024-11-03 09:34:23,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.83,60.75,12.48,0.32,206534,437538,737280,9048.04
2024-11-03 09:35:11,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",20.69,64.68,12.48,0.32,213038,447261,3452928,10295.27
2024-11-03 09:36:03,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",23.91,56.97,12.48,0.32,210447,445222,1929216,8801.65
2024-11-03 09:37:08,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.12,61.84,12.48,0.32,220301,455970,4517888,10431.71
2024-11-03 09:37:57,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",20.34,63.76,12.48,0.32,213605,446854,1024000,10503.29
2024-11-03 09:38:47,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.60,62.34,12.48,0.32,212372,460808,3371008,9396.71
2024-11-03 09:39:38,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",23.24,58.95,12.49,0.32,207892,437447,3411968,8946.98
2024-11-03 09:40:25,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.37,66.11,12.49,0.32,208402,437104,4116480,9752.93
2024-11-03 09:41:17,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",25.40,52.17,12.49,0.32,228438,476543,1150976,8993.29
2024-11-03 09:42:03,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",19.96,64.14,12.50,0.32,210299,444495,3481600,10535.15
2024-11-03 09:42:56,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.20,60.65,12.50,0.32,207453,437669,2727936,9784.26
2024-11-03 09:43:46,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",20.37,64.27,12.50,0.32,215044,456515,2928640,10556.52
2024-11-03 09:44:36,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",23.15,54.71,12.50,0.32,211521,457985,3411968,9135.78
2024-11-03 09:45:24,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.51,62.46,12.50,0.32,220294,458576,3465216,9785.46
2024-11-03 09:46:11,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",20.64,64.19,12.50,0.32,210573,443773,2592768,10201.99
2024-11-03 09:47:01,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.37,58.18,12.50,0.32,216080,446884,3223552,9660.93
2024-11-03 09:47:57,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.43,60.55,12.50,0.32,213845,446592,2961408,9532.67
2024-11-03 09:48:55,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",20.92,64.68,12.50,0.32,215081,479423,684032,10279.84
2024-11-03 09:49:59,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",32.89,40.04,12.51,0.32,235278,481239,2998272,7152.51
2024-11-03 09:51:05,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",22.02,67.00,12.51,0.32,213586,457151,2662400,9699.89
2024-11-03 09:52:02,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.53,65.17,12.51,0.32,223224,474530,2965504,10370.24
2024-11-03 09:52:59,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.90,64.53,12.51,0.32,222528,474364,2641920,10163.17
2024-11-03 09:53:49,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",21.26,64.52,12.51,0.32,223292,478085,1081344,10500.85
2024-11-03 09:54:42,Ansible,remove,remove_all_changes,12,"cisco5-65001,cisco4-65002,cisco8-65003,cisco6-65001,arista9-65001,arista11-65002,arista1-65003,arista10-65001,juniper1-65001,juniper1-65002,juniper5-65003,juniper2-65001",26.13,51.68,12.52,0.32,222957,477028,3403776,8532.23
